sample_id,source_dataset,source_pack,split,defect_group,task_group,defect_type,component_count,connected_component_count,component_types,angle,vertex_count,distance_bin,mask_area,delta_bz_min,delta_bz_max,delta_bz_mean,delta_bz_std,has_bz_no_defect,has_bz_defect,has_delta_bz,has_mask,has_coords,delta_matches_defect_minus_reference,notes
cc3_v3_sample_201,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rectangular_notch,,,far,420,-0.0005644276681259745,0.0005522704736746268,-5.412848044562781e-05,0.00022352757808768097,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_140,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,medium,411,-0.0006290027006689948,0.000620687510065925,-2.0331757425765336e-05,0.00030189570074885873,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_112,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,near,436,-0.0006012059480665036,0.0004959537388983665,7.012805935783899e-06,0.0002503548468289153,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_006,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rotated_rect,,,medium,370,-0.000620634652542619,0.0006539208897019155,-1.3850939035693982e-05,0.00030013677412323475,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_099,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rotated_rect+rotated_rect,,,near,430,-0.0005801333163196067,0.0004898131292714358,4.596605889432289e-06,0.00026056910418268585,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_161,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rectangular_notch,,,medium,388,-0.0007787270221723175,0.0005761803728182887,-4.307962817036358e-05,0.0002962553048322805,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_118,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rotated_rect,,,far,401,-0.0005002298739852552,0.0003616357675242602,-4.6696596986179344e-05,0.00019009909941161343,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_229,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rectangular_notch,,,near,453,-0.0007646620412103964,0.0007427085450185433,-3.1399257242341044e-05,0.0003269812679887853,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_034,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rotated_rect,,,far,453,-0.00046854593903394734,0.0004741910998685236,-3.755511687318393e-05,0.00019000417096262222,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_123,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rotated_rect+rotated_rect,,,near,445,-0.0007013666351405783,0.0005336087534488182,-2.7619197960805257e-05,0.00029824699871460933,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_197,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rectangular_notch,,,medium,429,-0.00046714538647523303,0.0005771988815422686,1.993160399492998e-05,0.0002530175528500504,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_052,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,near,457,-0.0005236891402175174,0.0005203066596649935,-5.8731649241941655e-06,0.00022338284664371637,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_116,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,medium,379,-0.000592065388155599,0.0006434280046208031,1.1423897760140646e-05,0.00025747469164954097,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_092,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,medium,404,-0.0005681656657697467,0.0006032748945136645,-4.453531931822846e-05,0.0002849451018478063,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_225,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rectangular_notch,,,far,480,-0.0004905968639965564,0.00042338869008914237,-2.6931514848514086e-05,0.00021742201130880718,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_109,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rectangular_notch,,,near,464,-0.0006877903156051736,0.0007430033393630439,-2.0437143081405652e-05,0.0002871489784814673,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_066,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rotated_rect,,,medium,464,-0.0006077945332330983,0.0007058001444102657,6.560324222840721e-06,0.0003058059763965659,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_115,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rotated_rect+rotated_rect,,,medium,429,-0.0006953475502741099,0.000615441036672827,-1.2560549247441865e-05,0.00031879019393202035,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_092,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,medium,436,-0.0005227508922976674,0.0005121835313109475,-6.51406432395585e-06,0.00020449059509204329,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_215,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rotated_rect+rotated_rect,,,far,440,-0.0006631923470726962,0.0005354788874859282,-1.5667558996299076e-05,0.0002654830927706157,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_038,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rotated_rect,,,near,387,-0.0006308021397739274,0.000571869383276874,-4.188206131546111e-06,0.0002792483273933944,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_022,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rotated_rect,,,far,427,-0.0006388765508040795,0.0005114906670356687,-2.585576410784475e-05,0.00023394667722704486,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_166,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rotated_rect,,,far,452,-0.0005676402538452774,0.0003973670337220328,-2.8015770453980537e-05,0.00021436519948127741,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_087,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rotated_rect+rotated_rect,,,near,422,-0.0005520420129951611,0.000670374198392566,6.779651484533312e-06,0.0002753064680174065,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_056,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,medium,379,-0.0005503755965754747,0.0005594752148262893,-6.8294849202980336e-06,0.0002672323271156216,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_106,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rotated_rect,,,far,442,-0.0006274187400833061,0.0005782613591286878,-4.064522709325847e-05,0.00024374140570288522,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_125,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rectangular_notch,,,medium,433,-0.0005534514313047592,0.0006063641378470291,-3.7025961927327755e-06,0.00025234577196375535,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_211,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rotated_rect+rotated_rect,,,medium,453,-0.0006485202569758565,0.0007686822989922619,-1.9969829163844356e-06,0.00028781641021608005,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_064,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,near,448,-0.0006665068583231847,0.0004946590625497902,1.2172207561609397e-06,0.00025255881990153913,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_181,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rectangular_notch,,,near,377,-0.0005784160206547017,0.0006702250269368489,-3.428329256321852e-05,0.0002820184441603011,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_175,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rotated_rect+rotated_rect,,,medium,515,-0.0008418426251643781,0.0005001131479679863,-6.538477495281874e-05,0.000297283529237095,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_097,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rectangular_notch,,,near,392,-0.0004465728513517151,0.0005964512317109492,-3.786032900483768e-05,0.0002447641214284729,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_230,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rotated_rect,,,near,450,-0.0006134432919173492,0.000773919567104017,-2.9371693195118262e-06,0.0002793366653477157,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_192,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,far,504,-0.0006583714487937557,0.0005770261894863652,-3.710679324673829e-05,0.00023149794902946214,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_096,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,far,480,-0.0005534361221433851,0.0004483403390406239,-1.0829843665148582e-05,0.00024073657121670243,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_010,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rotated_rect,,,far,456,-0.0004745963488371058,0.00047250923981377157,-8.80719027968169e-06,0.00020660969970249659,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_187,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rotated_rect+rotated_rect,,,medium,501,-0.000600656075803768,0.0005147744446989818,-1.9441147293351893e-06,0.00025086527186604147,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_170,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rotated_rect,,,near,450,-0.00079954526943482,0.000711843482827295,2.4470537125899908e-05,0.00031370921899277656,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_235,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rotated_rect+rotated_rect,,,medium,504,-0.0007376951722984754,0.00048271766746268275,-3.8139553717391866e-05,0.00026192936574949443,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_226,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rotated_rect,,,far,413,-0.0004929299159001394,0.0005407711553531249,-3.006803493488591e-06,0.0002486994644162511,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_208,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,near,406,-0.0008649644754972082,0.0005815777048236118,-3.5715178862911054e-05,0.0003047957507713078,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_238,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rotated_rect,,,far,401,-0.0005878877667662872,0.0005706156918091644,-4.242398766787792e-05,0.00022140429743531883,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_213,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rectangular_notch,,,far,432,-0.0004220789005215536,0.0005448088156560984,4.599485575681858e-06,0.00020579004156714645,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_010,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rotated_rect,,,far,476,-0.0005141661795986311,0.0005597224393053086,-7.586503041215672e-06,0.00022874307453417755,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_171,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rotated_rect+rotated_rect,,,near,443,-0.000591515208716132,0.0005047339534316095,-2.3788544066974907e-05,0.00029067978477408443,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_056,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,medium,415,-0.0006094679622303362,0.0005556369977262962,2.1592340654542842e-05,0.0002532318333782684,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_018,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rotated_rect,,,medium,443,-0.000542128837524453,0.0007353257199178413,-1.2736689049999668e-05,0.00028279057008473934,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_050,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rotated_rect,,,near,450,-0.0005826133623936152,0.0007508586805076622,-2.914117217114803e-05,0.000279841997018091,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v3_sample_078,three_component_pilot_v4,pilot_v3,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rectangular_notch+rectangular_notch+rotated_rect,,,medium,443,-0.0006700067749115773,0.0006299754272266712,-3.080095182793e-05,0.00026279655558124484,True,True,True,True,True,True,component_count=3 multi_defect source sample
cc3_v4_topup_072,three_component_pilot_v4,pilot_v4_topup,train,multi_defect,multi_defect_cc3,multi_defect,3,3,rotated_rect+rotated_rect+rotated_rect,,,far,400,-0.000493572466921912,0.0006946614384376975,-1.2934583918557897e-06,0.00023417276887113727,True,True,True,True,True,True,component_count=3 multi_defect source sample
