sample_id,source_pack,source_sample_id,split,defect_type,center_x,center_y,width,length,depth,angle_deg,vertex_count,polygon_area,n_lines,signal_length,signal_shape,mask_shape,mask_area,delta_bz_min,delta_bz_max,delta_bz_mean,delta_bz_std,has_bz_no_defect,has_bz_defect,has_delta_bz,has_mask,has_coords,delta_matches_defect_minus_reference,notes
rot_v9_0065,pilot_v9_topup_rotated_rect,sample_topup_065,train,rotated_rect,0.0,0.001,0.008,0.006,0.0015,10.0,0,,3,201,"(3, 201)","(64, 128)",244,-0.0007758700222789631,0.0005197880967743907,-3.602987849378867e-05,0.0002971934454325077,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0066,pilot_v9_topup_rotated_rect,sample_topup_066,train,rotated_rect,0.0015,-0.001,0.008,0.006,0.0015,10.0,0,,3,201,"(3, 201)","(64, 128)",238,-0.0006531057401385615,0.0005296155042837206,-5.518938059556777e-05,0.0002784334217549386,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0067,pilot_v9_topup_rotated_rect,sample_topup_067,test,rotated_rect,0.0015,0.0,0.008,0.006,0.0015,10.0,0,,3,201,"(3, 201)","(64, 128)",239,-0.0005457490932875362,0.00048063048366325095,-2.129743897904094e-06,0.000271972424247811,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0068,pilot_v9_topup_rotated_rect,sample_topup_068,val,rotated_rect,0.003,-0.001,0.008,0.006,0.001,30.0,0,,3,201,"(3, 201)","(64, 128)",239,-0.0007003579104633047,0.0006023269123161979,-5.2246737858614344e-06,0.00033677817864082905,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0069,pilot_v9_topup_rotated_rect,sample_topup_069,train,rotated_rect,0.003,0.0,0.008,0.006,0.001,30.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0005944160580075842,0.0005925324891857663,-3.4845428563611624e-07,0.0003074416158239815,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0070,pilot_v9_topup_rotated_rect,sample_topup_070,train,rotated_rect,0.003,0.001,0.008,0.006,0.001,30.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0006988379111031085,0.0006032682674628747,-3.378485428343948e-05,0.0003452638030733799,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0071,pilot_v9_topup_rotated_rect,sample_topup_071,train,rotated_rect,-0.003,-0.001,0.008,0.006,0.0015,30.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0006236103738990295,0.0005848168672968865,-3.441907351107405e-05,0.0002818753960316577,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0072,pilot_v9_topup_rotated_rect,sample_topup_072,train,rotated_rect,-0.003,0.001,0.008,0.006,0.0015,30.0,0,,3,201,"(3, 201)","(64, 128)",239,-0.0005523551303940116,0.0006694461532217011,1.1096137152339402e-05,0.00026330975488143024,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0073,pilot_v9_topup_rotated_rect,sample_topup_073,train,rotated_rect,-0.0015,-0.001,0.008,0.006,0.0015,30.0,0,,3,201,"(3, 201)","(64, 128)",239,-0.0006794145334101595,0.0005512420656423514,-3.5387285405015815e-05,0.0002930035189007043,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0074,pilot_v9_topup_rotated_rect,sample_topup_074,train,rotated_rect,-0.0015,0.0,0.008,0.006,0.0015,30.0,0,,3,201,"(3, 201)","(64, 128)",239,-0.0005488716736599961,0.0004770102862530429,-2.172951943551257e-05,0.0002402428929907472,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0075,pilot_v9_topup_rotated_rect,sample_topup_075,train,rotated_rect,-0.0015,0.001,0.008,0.006,0.0015,30.0,0,,3,201,"(3, 201)","(64, 128)",239,-0.0005515577714326326,0.0005661052458116058,-2.523904078396428e-05,0.0002855073189338021,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0076,pilot_v9_topup_rotated_rect,sample_topup_076,train,rotated_rect,0.0,-0.001,0.008,0.006,0.0015,30.0,0,,3,201,"(3, 201)","(64, 128)",239,-0.0005975686973687688,0.0004651786069796084,-2.5755121055100558e-05,0.00026519738724743426,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0077,pilot_v9_topup_rotated_rect,sample_topup_077,train,rotated_rect,0.0,0.0,0.008,0.006,0.0015,30.0,0,,3,201,"(3, 201)","(64, 128)",238,-0.0005320650162907348,0.0004087281281410011,-2.5333669650176147e-05,0.00023466905573626073,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0078,pilot_v9_topup_rotated_rect,sample_topup_078,train,rotated_rect,0.0,0.001,0.008,0.006,0.0015,30.0,0,,3,201,"(3, 201)","(64, 128)",239,-0.0006764283622065536,0.0005784722309273773,-1.997591188095561e-05,0.0002793233953459699,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0079,pilot_v9_topup_rotated_rect,sample_topup_079,train,rotated_rect,0.0015,-0.001,0.008,0.006,0.0015,30.0,0,,3,201,"(3, 201)","(64, 128)",239,-0.0005396834139559594,0.0005820762095398626,-2.886436224465052e-05,0.00028524548438323957,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v9_0080,pilot_v9_topup_rotated_rect,sample_topup_080,test,rotated_rect,0.0015,0.0,0.008,0.006,0.0015,30.0,0,,3,201,"(3, 201)","(64, 128)",239,-0.0006625124853636332,0.0005834548254764834,-2.9323573593861536e-05,0.0002578228593639138,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0001,pilot_v5_polygon,sample_001,val,polygon,-0.003,-0.001,0.008,0.006,0.001,,4,4.4686387076031714e-05,3,201,"(3, 201)","(64, 128)",225,-0.0018712148858057937,0.001553418008574015,-6.885181258077371e-05,0.0006527657657420995,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0002,pilot_v5_polygon,sample_002,val,polygon,0.0,0.001,0.012,0.009,0.0015,,5,8.395774196654721e-05,3,201,"(3, 201)","(64, 128)",422,-0.0019027045319233134,0.001347826240716278,-5.126607341889279e-05,0.0005954610442970129,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0003,pilot_v5_polygon,sample_003,val,polygon,0.003,0.0,0.016,0.007,0.002,,6,7.72172438671812e-05,3,201,"(3, 201)","(64, 128)",390,-0.0014169388490059666,0.0017864567034616536,-2.0763584997630674e-05,0.0006283595195238292,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0004,pilot_v5_polygon,sample_004,val,polygon,-0.0015,-0.001,0.01,0.01,0.0025,,4,8.25144160253379e-05,3,201,"(3, 201)","(64, 128)",423,-0.0013923638812388156,0.0012001643712929418,-5.6656903675939174e-05,0.000506565692762411,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0005,pilot_v5_polygon,sample_005,val,polygon,0.0015,0.001,0.014,0.008,0.001,,5,8.872418966243627e-05,3,201,"(3, 201)","(64, 128)",439,-0.0019259993864172657,0.002048229151657032,-9.270655040235259e-05,0.0007479140810166547,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0006,pilot_v5_polygon,sample_006,val,polygon,-0.003,0.0,0.008,0.006,0.0015,,6,4.1963312610878255e-05,3,201,"(3, 201)","(64, 128)",209,-0.0014826417816569417,0.0012376779413934271,1.592567935187317e-05,0.0005599732795230725,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0007,pilot_v5_polygon,sample_007,val,polygon,0.0,-0.001,0.012,0.009,0.002,,4,0.00010044042621345892,3,201,"(3, 201)","(64, 128)",503,-0.0017612087825034876,0.0012725842216536945,-5.3992408266603786e-05,0.0005315140581083413,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0008,pilot_v5_polygon,sample_008,val,polygon,0.003,0.001,0.016,0.007,0.0025,,5,8.943638378143738e-05,3,201,"(3, 201)","(64, 128)",449,-0.0012657882614052706,0.0011521227436487227,-6.065949678260484e-05,0.000459410089330306,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0009,pilot_v5_polygon,sample_009,train,polygon,-0.0015,0.0,0.01,0.01,0.001,,6,6.910472220086164e-05,3,201,"(3, 201)","(64, 128)",356,-0.00187073984551231,0.0014788644682491685,-4.6713983602846e-05,0.0006984893694556368,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0010,pilot_v5_polygon,sample_010,val,polygon,0.0015,-0.001,0.014,0.008,0.0015,,4,9.28197451128445e-05,3,201,"(3, 201)","(64, 128)",462,-0.0015122853224510502,0.001681924182836737,-1.1336802571873146e-05,0.0006206834630860535,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0011,pilot_v5_polygon,sample_011,train,polygon,-0.003,0.001,0.008,0.006,0.002,,5,3.6990819900321644e-05,3,201,"(3, 201)","(64, 128)",188,-0.001552963767482374,0.0011660887106994496,-2.9552458831205354e-05,0.0004920564034235247,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0012,pilot_v5_polygon,sample_012,train,polygon,0.0,0.0,0.012,0.009,0.0025,,6,9.386160296864562e-05,3,201,"(3, 201)","(64, 128)",468,-0.0015692895794353493,0.0016263571786254733,-3.5160325219203356e-05,0.0006030941921380803,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0013,pilot_v5_polygon,sample_013,train,polygon,0.003,-0.001,0.016,0.007,0.001,,4,0.00010361487387129191,3,201,"(3, 201)","(64, 128)",519,-0.0017050152709061825,0.0015835206165677811,5.395015483221507e-06,0.0007531437082992828,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0014,pilot_v5_polygon,sample_014,train,polygon,-0.0015,0.001,0.01,0.01,0.0015,,5,8.188591801683588e-05,3,201,"(3, 201)","(64, 128)",401,-0.0016508341193874488,0.0016409704298162566,2.1965846636716613e-05,0.0005906843427515185,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0015,pilot_v5_polygon,sample_015,train,polygon,0.0015,0.0,0.014,0.008,0.002,,6,7.839003147477235e-05,3,201,"(3, 201)","(64, 128)",392,-0.0012483339651912324,0.0011328014612943175,-6.031422850162009e-05,0.0004890867823524037,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0016,pilot_v5_polygon,sample_016,train,polygon,-0.003,-0.001,0.008,0.006,0.0025,,4,4.01502400257327e-05,3,201,"(3, 201)","(64, 128)",203,-0.0013625193189703599,0.0011753592155017082,-1.7222869595083474e-05,0.0004751319798496687,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0017,pilot_v5_polygon,sample_017,train,polygon,0.0,0.001,0.012,0.009,0.001,,5,8.105755449152517e-05,3,201,"(3, 201)","(64, 128)",407,-0.002186996364508105,0.002087724928640578,-5.1061052072648274e-05,0.0008080452203474199,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0018,pilot_v5_polygon,sample_018,train,polygon,0.003,0.0,0.016,0.007,0.0015,,6,9.598473102912427e-05,3,201,"(3, 201)","(64, 128)",485,-0.0017468644508740088,0.0015721594563254378,-1.6712668236591094e-05,0.0006437068828786138,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0019,pilot_v5_polygon,sample_019,train,polygon,-0.0015,-0.001,0.01,0.01,0.002,,4,9.166411304404676e-05,3,201,"(3, 201)","(64, 128)",456,-0.001453680297725935,0.001221270908163494,-1.2022210430604816e-06,0.0005395850215829959,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0020,pilot_v5_polygon,sample_020,train,polygon,0.0015,0.001,0.014,0.008,0.0025,,5,9.372297433205312e-05,3,201,"(3, 201)","(64, 128)",466,-0.0013073305514482887,0.001416759424967608,1.110463077585299e-05,0.0004885191737494008,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0021,pilot_v5_polygon,sample_021,train,polygon,-0.003,0.0,0.008,0.006,0.001,,6,3.4334676920699514e-05,3,201,"(3, 201)","(64, 128)",172,-0.00228594478783827,0.0013107676842537919,-8.363646925083945e-05,0.000707249219510959,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0022,pilot_v5_polygon,sample_022,train,polygon,0.0,-0.001,0.012,0.009,0.0015,,4,9.153671870229763e-05,3,201,"(3, 201)","(64, 128)",454,-0.0016967814423620876,0.0015190590898205149,-1.18198370315222e-05,0.0006343185544627819,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0023,pilot_v5_polygon,sample_023,train,polygon,0.003,0.001,0.016,0.007,0.002,,5,8.215722554993767e-05,3,201,"(3, 201)","(64, 128)",411,-0.0014572789565118873,0.001533165675025103,-9.38886539374351e-06,0.0005797351323415783,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0024,pilot_v5_polygon,sample_024,train,polygon,-0.0015,0.0,0.01,0.01,0.0025,,6,8.389309710836134e-05,3,201,"(3, 201)","(64, 128)",419,-0.0015236689208043468,0.0012770384924859623,-1.2213504428727369e-06,0.0005085845214072981,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0025,pilot_v5_polygon,sample_025,train,polygon,0.0015,-0.001,0.014,0.008,0.001,,4,0.00010136963396852481,3,201,"(3, 201)","(64, 128)",508,-0.001612038418461245,0.001580482061797403,-3.35859703045242e-05,0.0007054303697627068,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0026,pilot_v5_polygon,sample_026,train,polygon,-0.003,0.001,0.008,0.006,0.0015,,5,4.0850910901642835e-05,3,201,"(3, 201)","(64, 128)",207,-0.00176552422268069,0.0011549542860558066,-5.680460814105968e-05,0.0006360061711866208,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0027,pilot_v5_polygon,sample_027,train,polygon,0.0,0.0,0.012,0.009,0.002,,6,7.948647841231353e-05,3,201,"(3, 201)","(64, 128)",394,-0.0015745845869515921,0.0015066302977552425,2.05376986360085e-05,0.0005856328763286299,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0028,pilot_v5_polygon,sample_028,train,polygon,0.003,-0.001,0.016,0.007,0.0025,,4,9.643706010777238e-05,3,201,"(3, 201)","(64, 128)",481,-0.0010948388709771436,0.0010365457963071806,-3.973482144388228e-05,0.0004280502180114544,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0029,pilot_v5_polygon,sample_029,train,polygon,-0.0015,0.001,0.01,0.01,0.001,,5,7.21121785979399e-05,3,201,"(3, 201)","(64, 128)",360,-0.001920274730992314,0.0015844329554373167,-1.5017908754627405e-05,0.0007427076825655081,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0030,pilot_v5_polygon,sample_030,train,polygon,0.0015,0.0,0.014,0.008,0.0015,,6,9.142393156758651e-05,3,201,"(3, 201)","(64, 128)",456,-0.0013326794204102858,0.0013410982595178382,-3.305342681736359e-05,0.0005534608528905452,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0031,pilot_v5_polygon,sample_031,train,polygon,-0.003,-0.001,0.008,0.006,0.002,,4,4.278174572521489e-05,3,201,"(3, 201)","(64, 128)",208,-0.0011888663279728388,0.0011280326586771794,1.9035485736658357e-05,0.0004807276466441758,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0032,pilot_v5_polygon,sample_032,train,polygon,0.0,0.001,0.012,0.009,0.0025,,5,9.293840952916886e-05,3,201,"(3, 201)","(64, 128)",468,-0.001525177314249928,0.0013846217767840745,-5.360230540891297e-05,0.0005908231769750374,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0033,pilot_v5_polygon,sample_033,train,polygon,0.003,0.0,0.016,0.007,0.001,,6,8.515255127020872e-05,3,201,"(3, 201)","(64, 128)",429,-0.0019510618780902208,0.00167554869344154,-1.8157186429955877e-05,0.0007959050755732614,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0034,pilot_v5_polygon,sample_034,train,polygon,-0.0015,-0.001,0.01,0.01,0.0015,,4,8.757581942434905e-05,3,201,"(3, 201)","(64, 128)",435,-0.001618020029200824,0.0014151941709624576,-5.426083534509566e-06,0.0006301224848147068,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0035,pilot_v5_polygon,sample_035,train,polygon,0.0015,0.001,0.014,0.008,0.002,,5,8.000161093213616e-05,3,201,"(3, 201)","(64, 128)",398,-0.0018628674513567131,0.00140866292594675,-5.7628843443099425e-05,0.0005682004361305105,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0036,pilot_v5_polygon,sample_036,train,polygon,-0.003,0.0,0.008,0.006,0.0025,,6,3.796147916231063e-05,3,201,"(3, 201)","(64, 128)",189,-0.0015912532789556118,0.0013206948759951944,2.63489934461103e-06,0.000515818321962906,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0037,pilot_v5_polygon,sample_037,train,polygon,0.0,-0.001,0.012,0.009,0.001,,4,9.463925463217601e-05,3,201,"(3, 201)","(64, 128)",475,-0.0018553477531034136,0.0015844784721962472,-8.219081474126959e-05,0.0007195244817830399,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0038,pilot_v5_polygon,sample_038,train,polygon,0.003,0.001,0.016,0.007,0.0015,,5,9.682691503757937e-05,3,201,"(3, 201)","(64, 128)",485,-0.001862841351736351,0.001283233497250679,-7.04952476309195e-05,0.0005878545597403785,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0039,pilot_v5_polygon,sample_039,train,polygon,-0.0015,0.0,0.01,0.01,0.002,,6,7.862804938856212e-05,3,201,"(3, 201)","(64, 128)",386,-0.0017267241094453944,0.0013582097292425001,-5.471783341684288e-05,0.0006164520437300139,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0040,pilot_v5_polygon,sample_040,train,polygon,0.0015,-0.001,0.014,0.008,0.0025,,4,9.973703572919967e-05,3,201,"(3, 201)","(64, 128)",499,-0.0012994849603424974,0.0014163456299084126,-3.49050965639978e-05,0.0005516325062387222,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0041,pilot_v5_polygon,sample_041,train,polygon,-0.003,0.001,0.008,0.006,0.001,,5,3.425411885098014e-05,3,201,"(3, 201)","(64, 128)",171,-0.0019332963317874317,0.0014744259809701503,-1.0890886498290158e-05,0.0006771956600030015,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0042,pilot_v5_polygon,sample_042,train,polygon,0.0,0.0,0.012,0.009,0.0015,,6,8.2587105932912e-05,3,201,"(3, 201)","(64, 128)",409,-0.0017890299835817036,0.0018235579170485627,2.6022274074427246e-05,0.0006547656014848974,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0043,pilot_v5_polygon,sample_043,train,polygon,0.003,-0.001,0.016,0.007,0.002,,4,9.646598591575882e-05,3,201,"(3, 201)","(64, 128)",482,-0.001447668717517139,0.0012953138478691076,-4.1918976235078515e-05,0.0005682449842084875,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0044,pilot_v5_polygon,sample_044,train,polygon,-0.0015,0.001,0.01,0.01,0.0025,,5,8.626751411947499e-05,3,201,"(3, 201)","(64, 128)",436,-0.001551231740160321,0.0014322598671442635,2.789567112587315e-05,0.0005279120439056774,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0045,pilot_v5_polygon,sample_045,train,polygon,0.0015,0.0,0.014,0.008,0.001,,6,9.09320058563402e-05,3,201,"(3, 201)","(64, 128)",456,-0.0017713844204777915,0.0019215102720036552,-3.4543129406330105e-05,0.0007330366095833562,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0046,pilot_v5_polygon,sample_046,train,polygon,-0.003,-0.001,0.008,0.006,0.0015,,4,4.3400139201958463e-05,3,201,"(3, 201)","(64, 128)",224,-0.001603347539140587,0.0009500649218440905,-8.84086845346448e-05,0.0005336491449914886,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
poly_p5_0047,pilot_v5_polygon,sample_047,train,polygon,0.0,0.001,0.012,0.009,0.002,,5,7.766384062886291e-05,3,201,"(3, 201)","(64, 128)",389,-0.0016155654416414888,0.0012727898319934588,-3.528636893238763e-05,0.0005379940674644216,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
